1.000000	0.999667
1.000000	0.823333
1.000000	0.787667
1.000000	0.764000
1.000000	0.743000
1.000000	0.728667
1.000000	0.713667
1.000000	0.705000
1.000000	0.696667
1.000000	0.688667
1.000000	0.678667
1.000000	0.669333
1.000000	0.663667
1.000000	0.658667
1.000000	0.652333
1.000000	0.645333
1.000000	0.638000
1.000000	0.631667
1.000000	0.625667
1.000000	0.619333
1.000000	0.612667
1.000000	0.608667
1.000000	0.603000
1.000000	0.598000
1.000000	0.595667
1.000000	0.591667
1.000000	0.588667
1.000000	0.586000
1.000000	0.582000
1.000000	0.579333
1.000000	0.577000
1.000000	0.574333
1.000000	0.571667
1.000000	0.569667
1.000000	0.566000
1.000000	0.563000
1.000000	0.559667
1.000000	0.558000
1.000000	0.555333
1.000000	0.552333
1.000000	0.550000
1.000000	0.545667
1.000000	0.543333
1.000000	0.541000
1.000000	0.537333
1.000000	0.535667
1.000000	0.533667
1.000000	0.530333
1.000000	0.528667
1.000000	0.526667
1.000000	0.525667
1.000000	0.523333
1.000000	0.522000
1.000000	0.521333
1.000000	0.520333
1.000000	0.518333
1.000000	0.517333
1.000000	0.516667
1.000000	0.514333
1.000000	0.512333
1.000000	0.510667
1.000000	0.507667
1.000000	0.505333
1.000000	0.504000
1.000000	0.503000
1.000000	0.501667
1.000000	0.499000
1.000000	0.497667
1.000000	0.496333
1.000000	0.495000
1.000000	0.493000
1.000000	0.492000
1.000000	0.491000
1.000000	0.490000
1.000000	0.488667
1.000000	0.488333
1.000000	0.485667
1.000000	0.484667
1.000000	0.484000
1.000000	0.482333
1.000000	0.480333
1.000000	0.478667
1.000000	0.478000
1.000000	0.476667
1.000000	0.475000
1.000000	0.472333
1.000000	0.470667
1.000000	0.469000
1.000000	0.466667
1.000000	0.465667
1.000000	0.463333
1.000000	0.462333
1.000000	0.461333
1.000000	0.459000
1.000000	0.458000
1.000000	0.456333
1.000000	0.454333
1.000000	0.453667
1.000000	0.451667
1.000000	0.451333
1.000000	0.450333
1.000000	0.449667
1.000000	0.449000
1.000000	0.447667
1.000000	0.446333
1.000000	0.446000
1.000000	0.444667
1.000000	0.442667
1.000000	0.441667
1.000000	0.440333
1.000000	0.438333
1.000000	0.437667
1.000000	0.436667
1.000000	0.435333
1.000000	0.435000
1.000000	0.433667
1.000000	0.433000
1.000000	0.432000
1.000000	0.431333
1.000000	0.430333
1.000000	0.429333
1.000000	0.429000
1.000000	0.427667
1.000000	0.426333
1.000000	0.425667
1.000000	0.423667
1.000000	0.423000
1.000000	0.421667
1.000000	0.421333
1.000000	0.420000
1.000000	0.419000
1.000000	0.417333
1.000000	0.415667
1.000000	0.415000
1.000000	0.414667
1.000000	0.412333
1.000000	0.411667
1.000000	0.410333
1.000000	0.409667
1.000000	0.409333
1.000000	0.408000
1.000000	0.407333
1.000000	0.406667
1.000000	0.406000
1.000000	0.405333
1.000000	0.403333
1.000000	0.402333
1.000000	0.401667
1.000000	0.401333
1.000000	0.399667
1.000000	0.398333
1.000000	0.397667
1.000000	0.396667
1.000000	0.396000
1.000000	0.395333
1.000000	0.394667
1.000000	0.394000
1.000000	0.393667
1.000000	0.393000
1.000000	0.392000
1.000000	0.391000
1.000000	0.391000
1.000000	0.390667
1.000000	0.390667
1.000000	0.390000
1.000000	0.389333
1.000000	0.388667
1.000000	0.388000
1.000000	0.388000
1.000000	0.388000
1.000000	0.387333
1.000000	0.385667
1.000000	0.385000
1.000000	0.383667
1.000000	0.382333
1.000000	0.381333
1.000000	0.381000
1.000000	0.380667
1.000000	0.380000
1.000000	0.378667
1.000000	0.376667
1.000000	0.376000
1.000000	0.375333
1.000000	0.374333
1.000000	0.374000
1.000000	0.374000
1.000000	0.373333
1.000000	0.372667
1.000000	0.372667
1.000000	0.371667
1.000000	0.371667
1.000000	0.371333
1.000000	0.370667
1.000000	0.370000
1.000000	0.369333
1.000000	0.369333
1.000000	0.369000
1.000000	0.369000
1.000000	0.368667
1.000000	0.368333
1.000000	0.367333
1.000000	0.367000
1.000000	0.366333
1.000000	0.365667
1.000000	0.365000
1.000000	0.364000
1.000000	0.363667
1.000000	0.363667
1.000000	0.363667
1.000000	0.363000
1.000000	0.362667
1.000000	0.362000
1.000000	0.361667
1.000000	0.360667
1.000000	0.359667
1.000000	0.359000
1.000000	0.358667
1.000000	0.358667
1.000000	0.357667
1.000000	0.357667
1.000000	0.357333
1.000000	0.356667
1.000000	0.354667
1.000000	0.354333
1.000000	0.354000
1.000000	0.353000
1.000000	0.353000
1.000000	0.352000
1.000000	0.351667
1.000000	0.351333
1.000000	0.350667
1.000000	0.350333
1.000000	0.350333
1.000000	0.350333
1.000000	0.349000
1.000000	0.348667
1.000000	0.347667
1.000000	0.347333
1.000000	0.347000
1.000000	0.346667
1.000000	0.346667
1.000000	0.346333
1.000000	0.346333
1.000000	0.345333
1.000000	0.345000
1.000000	0.345000
1.000000	0.344333
1.000000	0.343000
1.000000	0.342000
1.000000	0.341000
1.000000	0.340333
1.000000	0.339333
1.000000	0.339000
1.000000	0.338667
1.000000	0.338667
1.000000	0.338000
1.000000	0.337667
1.000000	0.337333
1.000000	0.337333
1.000000	0.337000
1.000000	0.336667
1.000000	0.336667
1.000000	0.336333
1.000000	0.335333
1.000000	0.334333
1.000000	0.334000
1.000000	0.333333
1.000000	0.332333
1.000000	0.332333
1.000000	0.331333
1.000000	0.331333
1.000000	0.330667
1.000000	0.330333
1.000000	0.330000
1.000000	0.330000
1.000000	0.329667
1.000000	0.328667
1.000000	0.328333
1.000000	0.328000
1.000000	0.327333
1.000000	0.326667
1.000000	0.326667
1.000000	0.326333
1.000000	0.325667
1.000000	0.325000
1.000000	0.324667
1.000000	0.324000
1.000000	0.323667
1.000000	0.323333
1.000000	0.323333
1.000000	0.323333
1.000000	0.323333
1.000000	0.323000
1.000000	0.323000
1.000000	0.323000
1.000000	0.323000
1.000000	0.322000
1.000000	0.321333
1.000000	0.320667
1.000000	0.320000
1.000000	0.319667
1.000000	0.319000
1.000000	0.319000
1.000000	0.318667
1.000000	0.318333
1.000000	0.317667
1.000000	0.317667
1.000000	0.317333
1.000000	0.317000
1.000000	0.316667
1.000000	0.316000
1.000000	0.315667
1.000000	0.315000
1.000000	0.315000
1.000000	0.314667
1.000000	0.314333
1.000000	0.314000
1.000000	0.314000
1.000000	0.314000
1.000000	0.313667
1.000000	0.313333
1.000000	0.313333
1.000000	0.312333
1.000000	0.312000
1.000000	0.311333
1.000000	0.311333
1.000000	0.311333
1.000000	0.311333
1.000000	0.310667
1.000000	0.310667
1.000000	0.310667
1.000000	0.310000
1.000000	0.309333
1.000000	0.309000
1.000000	0.308667
1.000000	0.308000
1.000000	0.308000
1.000000	0.307667
1.000000	0.307667
1.000000	0.307333
1.000000	0.306667
1.000000	0.306000
1.000000	0.305333
1.000000	0.304667
1.000000	0.304000
1.000000	0.303667
1.000000	0.303000
1.000000	0.302000
1.000000	0.302000
1.000000	0.302000
1.000000	0.301667
1.000000	0.301333
1.000000	0.301000
1.000000	0.300667
1.000000	0.300333
1.000000	0.299667
1.000000	0.299667
1.000000	0.299333
1.000000	0.298667
1.000000	0.298333
1.000000	0.298000
1.000000	0.297667
1.000000	0.296667
1.000000	0.296000
1.000000	0.296000
1.000000	0.295333
1.000000	0.295000
1.000000	0.295000
1.000000	0.294333
1.000000	0.294333
1.000000	0.293000
1.000000	0.292667
1.000000	0.292000
1.000000	0.291000
1.000000	0.291000
1.000000	0.291000
1.000000	0.291000
1.000000	0.291000
1.000000	0.290333
1.000000	0.290333
1.000000	0.290000
1.000000	0.289667
1.000000	0.289667
1.000000	0.289333
1.000000	0.289333
1.000000	0.289333
1.000000	0.289333
1.000000	0.289333
1.000000	0.289000
1.000000	0.289000
1.000000	0.288667
1.000000	0.288333
1.000000	0.287667
1.000000	0.287667
1.000000	0.286667
1.000000	0.286667
1.000000	0.286667
1.000000	0.286000
1.000000	0.286000
1.000000	0.286000
1.000000	0.286000
1.000000	0.284667
1.000000	0.284333
1.000000	0.283667
